Follower_ID,Run_Index,Tmax,Alpha,Beta,Wc,Gamma1,Gamma2,Wm,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference,Duration,source,Gamma
10.0,21.0,5.692241266821952,0.7053975082741347,2.7986845511150547,114527.92598645986,0.8599186016502796,2.109989388481184,3.730509168150923,8077.648514372001,177.96783378100264,13.340458529638424,11.9846417127181,1.6488841357977222,0.0289022184606722,119950.3199683958,0.9684297496576696,8077.648514372001,67.3,I294l1,1.4849539950657316
171.0,9.0,2.9936551166927066,0.2309906856363941,3.363271446088289,100699.29749760624,1.985923870966998,1.502726798543878,2.738339562966435,15552.160109720367,226.8643012355655,15.062015178440284,13.202173268013894,1.3233283084150511,0.037184109301189,267246.14685549616,0.9277834370113944,15552.160109720367,117.7,I294l1,1.744325334755438
2442.0,8.0,1.9265799747451693,0.2499120710626065,5.0602982820085245,100263.96472914482,0.4328101891095242,0.5023809612516824,2.243878848302106,4447.852573099438,16.06699567773888,4.008365711576088,3.2277594870097523,inf,0.026130494033758,22140.320043924177,0.9774079507582888,4447.852573099438,137.7,I294l1,0.4675955751806033
540.0,8.0,2.7244523291723186,0.282725414213295,2.138160504211647,68991.45708929437,0.5883273869183004,0.5389105511922548,4.580955248179367,7539.554932818785,35.71614364612642,5.976298490380682,4.999704862611927,inf,0.0207550072067262,53859.94461835864,0.9792813298721752,7539.554932818785,150.70000000000002,I294l1,0.5636189690552776
5.0,7.0,4.669180415863413,0.0991194703759279,6.413134702522702,123004.59335245915,1.9417844496386136,1.498057574433844,2.53773565475947,1810.108149978532,19.147314795730743,4.375764481291325,3.5562046168536976,0.9882384120103516,0.0566281213271765,9745.983231026948,0.8375848281698621,1810.108149978532,50.8,I294l1,1.7199210120362287
19.0,8.0,3.268415911058131,0.2426155697121039,7.104945341455834,99816.75521819488,0.1178165850437085,0.6917363088628898,2.908915911686889,41479.47121994901,259.97487984753525,16.12373653492066,13.101538603900508,inf,0.0188555595388965,823080.4695972967,0.9889172538912424,41479.47121994901,316.5,I294l1,0.4047764469532992
88.0,18.0,2.8140284039464323,0.151415284667029,4.399740846100665,105883.96584696736,0.5885411133454261,0.362551982598259,4.531155037167387,36457.351226308456,1148.8501381446513,33.89469188744236,30.204930593461853,7.148945832958,0.0513869810690538,1386662.116740594,0.9456446903449094,36457.351226308456,120.6,I294l1,0.4755465479718426
1062.0,8.0,1.7297675218439013,0.2551227618914824,3.3482282685081035,128222.621870279,0.8626268028149995,0.7699921379982249,3.6490242699241193,8597.398849411036,35.26011461743513,5.938022786874022,5.363318059520298,3.8578627795631135,0.0163214915066952,56521.96373174852,0.9941055013027892,8597.398849411036,160.2,I294l1,0.8163094704066122
6031.0,8.0,2.3535108380761764,0.511855019222391,2.580126963101894,125511.011217703,1.959821182954698,1.5915204189406664,3.163092767403489,4020.247207659719,55.59256168677792,7.456041958490974,6.21367420040142,1.3453786982113844,0.0316219325569339,35968.38741134531,0.9676101573821692,4020.247207659719,64.60000000000002,I294l1,1.7756708009476823
540.0,8.0,2.7244523291723186,0.282725414213295,2.138160504211647,68991.45708929437,0.5883273869183004,0.5389105511922548,4.580955248179367,7539.554932818785,35.71614364612642,5.976298490380682,4.999704862611927,inf,0.0207550072067262,53859.94461835864,0.9792813298721752,7539.554932818785,150.70000000000002,I294l1,0.5636189690552776
95.0,8.0,2.082768299164897,0.2630748838936762,5.878235067085555,72049.19519397352,0.1104826864698456,0.8168618705737447,7.097894704024187,17843.992845950914,61.663257645875774,7.852595599282811,6.618691708438766,inf,0.025693307062631,166244.14261328112,0.9716955347747545,17843.992845950914,269.5,I294l1,0.46367227852179516
2019.0,8.0,2.0060021859688986,0.3263224917843987,5.320167000790451,67502.82915187869,0.5055397936910043,0.8763270044324789,6.664189045712132,5800.399686537492,78.8482210841152,8.879652081253814,6.988433357274087,5.4334649715794345,0.0446830534788546,65444.023499815616,0.9300013984007972,5800.399686537492,82.89999999999998,I294l1,0.6909333990617417
1956.0,8.0,3.1100392635788583,0.7664271548739949,2.500555872001506,106976.50219858636,0.9113538996190532,0.916403097295362,4.827902194963821,5908.557278572589,88.03149282932803,9.382509942937872,8.526056679036925,inf,0.1132859794451405,61005.824530724334,0.8163245627013797,5908.557278572589,69.19999999999999,I294l1,0.9138784984572076
61.0,8.0,2.169928711386119,0.2613448463111787,7.959647128175284,102798.75695680927,0.4005481805263355,0.8146166824433517,6.036933969603557,6173.195876793851,24.613137984422583,4.961162966928479,4.013781454352309,inf,0.0262330651219049,37855.006220041934,0.9601913247848144,6173.195876793851,153.7,I294l1,0.6075824314848436
10.0,21.0,5.692241266821952,0.7053975082741347,2.7986845511150547,114527.92598645986,0.8599186016502796,2.109989388481184,3.730509168150923,8077.648514372001,177.96783378100264,13.340458529638424,11.9846417127181,1.6488841357977222,0.0289022184606722,119950.3199683958,0.9684297496576696,8077.648514372001,67.3,I294l1,1.4849539950657316
115.0,30.0,4.936696646483357,0.1459394891123591,2.477642998095048,66518.59429895651,1.4070691406014022,1.6919456900180447,5.972340916413574,76.11835599806594,0.5222247589836883,0.7226512014683766,0.7047995925746846,0.5765526895583056,0.0233053350451979,56.40027397023833,0.981739773879132,76.11835599806594,10.700000000000005,I294l2,1.5495074153097235
174.0,30.0,3.307245004599095,0.4264427905992644,6.052751516688169,122184.15660870395,1.6977935656490977,1.7971867917097832,2.972270624914765,599.0537861221694,6.904448963587171,2.6276318165959194,2.252081902714923,0.6557362657622099,0.0510832108246404,1836.583424314188,0.9340472379927724,599.0537861221694,26.6,I294l2,1.7474901786794406
440.0,28.0,5.06418116537228,0.4768700419900455,2.355881488287217,85738.23017501817,1.3661825797321534,1.8563745263393647,6.795070202805928,448.7119880250208,3.805014154567005,1.950644548493396,1.7596548550000812,0.5874856582915513,0.0299431094832326,970.278609414586,0.9677316071853204,448.7119880250208,25.4,I294l2,1.611278553035759
253.0,42.0,5.593373003167855,0.5153879601360213,2.144590639101584,122970.04441612818,1.442756650583265,1.8569905250796817,5.182588049397033,203.82643310543637,0.4853672684033253,0.6966830473058213,0.7028497693290908,0.2638825639248296,0.0108286268550959,140.75650783696435,0.9952946000885604,203.82643310543637,28.9,I294l2,1.6498735878314732
206.0,35.0,3.129641527448874,0.4338745266155616,7.086709521009442,93636.11957837713,1.9966146090384005,1.4071372157227795,5.291903030631833,293.7539180248104,1.9381598415931416,1.39217809262793,1.1703343347602009,0.3355933646413622,0.0415649097540209,486.47812023987854,0.9311414701436944,293.7539180248104,25.0,I294l2,1.70187591238059
158.0,23.0,7.959693260202252,0.1072911884222907,3.442810684163976,100359.95228177206,1.809021635192762,1.6269151818038474,3.0435791392264053,12.866214763115842,0.0101815104865737,0.1009034711324328,0.1029297181049267,0.0593933333783633,0.0147200216608243,1.2726888108217134,0.990492858523562,12.866214763115842,12.4,I294l2,1.7179684084983047
352.0,38.0,7.226887088256363,0.4778886233619236,5.740667811725772,91792.4502745496,1.462226970054599,1.820866662888367,4.616790503329955,333.9582882697379,6.255351642129735,2.5010700994034005,2.0239896258772,1.3477074155742572,0.0456950803438071,1032.1330209514065,0.9305046528066514,333.9582882697379,16.4,I294l2,1.6415468164714828
367.0,28.0,2.214298062321205,0.4991675326168586,7.1128775203283645,61445.953276462096,1.981698596923897,1.4741626269021564,6.8056456743964935,250.2691912207732,1.91811142838728,1.3849589988108963,1.19746024507547,0.3345803862409168,0.0989306799541135,400.8852885329416,0.6256053075730666,250.2691912207732,20.8,I294l2,1.7279306119130267
70.0,36.0,5.231117774015296,0.206004859011486,3.259095428222049,78032.06083240717,1.5188104270361484,1.7519215367874468,7.610801700439031,102.34277197559558,0.3461623381392625,0.5883556221701826,0.56542967942318,0.4377650355843915,0.0265927682702411,62.655383203206526,0.9701767949785668,102.34277197559558,18.0,I294l2,1.6353659819117976
220.0,42.0,3.071652168125788,0.4596666968508122,6.101638156914931,90641.22709091892,1.7807536079139306,1.8338537660124732,7.026874263883816,140.04426851453923,0.7905205958068992,0.8891122515222131,0.7823702151650235,0.2439364821144532,0.0212494960986597,141.50318664943495,0.9794432079001012,140.04426851453923,17.8,I294l2,1.807303686963202
299.0,42.0,5.615491230184028,0.1755611366896322,1.9479087073614327,65442.111077336325,1.8025727423448563,1.9150035697759284,6.860571459689245,183.56904549517296,0.727127457870211,0.8527176894319779,0.7462156320941989,0.2404978458630726,0.0243940799861808,178.87335463607192,0.9729243261007312,183.56904549517296,24.5,I294l2,1.8587881560603923
425.0,42.0,5.420758519942858,0.1185363793550692,3.059834884230324,111881.32675971312,1.9787326086561208,1.365212838112562,3.72197750967522,530.1070886674277,6.798405162172502,2.607375147954836,2.366549502979588,0.94052873037094,0.0495469120145764,1522.8427563266405,0.8827909292539426,530.1070886674277,22.3,I294l2,1.6719727233843416
1791.0,1.0,4.832998428701935,0.2854304301062125,4.048653880433053,120479.47371416878,1.5153466706996754,1.7451951148893938,7.330810775828865,442.93195936071817,1.55853692796167,1.2484137647277322,0.7995161721312602,0.6467205694148073,0.0165779813297468,863.429458090765,0.9906968619721858,442.93195936071817,55.29999999999996,I395,1.6302708927945346
2042.0,1.0,4.782867141316238,0.3890041065183021,2.778755523131016,66226.63455838311,1.4217591692156808,1.7818045614382505,7.103529272121986,1267.3218631971354,6.650087758487043,2.578776407230189,2.185037695167475,1.690405703289643,0.0180117518824679,3857.050899922485,0.9929536867745796,1267.3218631971354,57.89999999999998,I395,1.6017818653269655
819.0,1.0,5.1471353030501215,0.148454722708969,3.782976700804392,71858.5258713099,1.8797297413567944,1.5423997658645412,5.352517997748354,1669.8883273018198,40.42583882308298,6.358131708535376,5.641514619262905,2.711843485653356,0.0704922980511782,11966.048291632564,0.9127971014945436,1669.8883273018198,29.5,I395,1.7110647536106678
4740.0,1.0,6.45902701999525,0.4797659071393763,3.626704367532072,110035.80066847237,1.229620683879555,1.83359549301523,4.445293985855793,87.71492502857737,1.4468395073977054,1.202846418873875,0.9534230981367108,0.881321800857636,0.0489069932370604,133.1092346805889,0.8587812276294438,87.71492502857737,9.099999999999907,I395,1.5316080884473924
7801.0,1.0,7.049863538611688,0.568872455863936,7.098427128518974,110418.72813450228,1.970819559603436,1.5242570420978547,4.980208361026845,991.3695838254034,18.04860526649204,4.248365010976816,3.872537436817982,1.4730074919417508,0.0261380242778161,4620.442948221962,0.988623760809601,991.3695838254034,25.5,I395,1.7475383008506453
1364.0,1.0,3.273016686675279,0.3493956215572397,3.482742059740438,87970.02729538316,1.8476834804542792,2.0439606962029875,2.716822815832185,2326.5358923273907,37.7350370246294,6.142885073369793,4.929101466795319,3.795035573882493,0.0369420094571914,17810.937475625076,0.9613980646026264,2326.5358923273907,47.10000000000002,I395,1.9458220883286335
857.0,1.0,5.361239465887451,0.4564140529780717,2.897687755585836,103780.05648006048,1.3268883071399824,1.865964211738241,7.4848210792029,534.8616227800542,2.845065342388476,1.686732148975787,1.6306756792074824,3.228505048710672,0.0343249885122179,933.18143230342,0.9613986392054308,534.8616227800542,32.70000000000002,I395,1.5964262594391117
1214.0,1.0,2.676242896950817,0.5704149838020308,2.7698708582587783,92828.25880314568,1.5106555625951477,1.3669740473170564,2.4378990518563293,858.8944213162295,11.180909844049822,3.3437867521793043,3.0674800761293906,3.183747911667985,0.0332861600282837,3130.6547563339504,0.9759121270423622,858.8944213162295,27.899999999999977,I395,1.438814804956102
674.0,1.0,1.812027949977996,0.2498768861122308,4.411991536555629,128475.79034109272,0.7649008361848931,0.7102019514296066,3.746441099429104,540.4623946054621,1.923288539764039,1.3868267879457905,1.3613662332631289,3.7451506158371193,0.0392232676549396,763.5455502863233,0.9595482081135804,540.4623946054621,39.6,I395,0.7375513938072499
813.0,1.0,2.3633477830460827,0.2536665582901828,6.1005446834207,124402.5697876102,0.3490937845212598,0.8883814434506215,7.152591563927571,1351.829270152081,23.03141281524053,4.799105418225414,4.506097567173604,2.911319297161003,0.0439264687002837,6909.423844572159,0.9584162512372684,1351.829270152081,29.90000000000001,I395,0.6187376139859406
5747.0,1.0,2.2464828933355068,0.2520645075586698,4.130233066436849,103446.00700093532,0.3645666395742979,0.518283111253825,7.382986446177857,1003.5026144334632,9.295266371188204,3.0488139285939058,2.023190754906176,1.6178951033621294,0.0267342170459497,4610.45212010935,0.9846562760416196,1003.5026144334632,49.5,I395,0.44142487541406145
856.0,1.0,1.941295475080235,0.266981423111516,2.3251029072204576,82747.82365693919,0.4121266205229755,0.4998768732938036,7.304965651998635,364.99648844673806,2.1793432073062946,1.4762598711969024,1.237276232022841,1.6459147377260577,0.0352772260296493,642.9062461553568,0.969776900305184,364.99648844673806,29.40000000000001,I395,0.45600174690838957
3382.0,1.0,2.823955575901968,0.5596775736411943,5.843773051482988,127663.292325421,1.8467970954455923,1.6746602795156067,4.956061635345177,35.80883895592602,0.0694778292935004,0.2635864740336659,0.2504114612302519,0.210089612773582,0.0076834201951823,9.93532958897056,0.9984084026891682,35.80883895592602,14.200000000000044,I395,1.7607286874805994
2000.0,1.0,3.5099594415522413,0.5380159750386982,3.811833847234292,98411.14756147643,1.5934251965282655,1.7611645921510386,4.449504796629834,1919.3908140721296,44.72445817312326,6.687634721867161,5.468349897641396,3.926091708928367,0.0516348935436975,15698.284818766264,0.948729813628506,1919.3908140721296,35.0,I395,1.677294894339652
1984.0,1.0,3.509378048086006,0.5421468174415573,2.1321432281100257,113892.31228870398,1.5864054650872788,1.842220592717464,3.2995483258335985,373.5406316648477,1.9832100074333472,1.4082648924947845,1.2577125645281064,0.8760402681632794,0.0208750521156279,589.0133722077042,0.98410342474945,373.5406316648477,29.600000000000023,I395,1.7143130289023714
1085.0,1.0,2.3846004007352537,0.5650689320549359,5.655623423103758,66805.14357516382,1.9737268005053412,1.3946603715053267,4.002615175269042,204.4259886194418,1.857801946116146,1.3630120858290824,1.3906529838057264,1.6189011332486372,0.0285974718082517,273.09688607907344,0.9826187621449028,204.4259886194418,14.599999999999966,I395,1.684193586005334
692.0,1.0,2.482361614679837,0.3295115730702704,5.350276510538818,88746.71404614291,0.3482938614981341,0.4475690413763425,7.136284191021963,731.4073671329975,9.583363451285951,3.0957008013188148,3.0731401980378044,4.36325610826254,0.0503676300438435,2280.8405014060563,0.9527274694369482,731.4073671329975,23.700000000000003,I395,0.3979314514372383
1243.0,1.0,6.826656864089607,0.2695751311852137,3.873934985684656,95970.9371585834,1.8922981598379696,1.4534302563493104,5.820154195401285,1.5510309357440288,0.0031896201371209,0.0564767220819425,0.0397700239934366,0.0667341106905159,0.0084061763954375,0.1243951853477182,0.9978949916246668,1.5510309357440288,3.8000000000000114,I395,1.67286420809364
650.0,1.0,3.711955833623329,0.367362125059978,2.8666441894459087,103023.00842907774,1.8274822777084088,1.5988461425220797,7.700004985275222,461.3004872037768,3.680794974732133,1.9185398027489895,1.6185982007150064,1.909147741135076,0.0324814690597661,1049.0265677986577,0.9776880665249074,461.3004872037768,28.40000000000001,I395,1.7131642101152442
9897.0,1.0,1.2079996921580312,0.2540439401011691,2.8500650061849693,97390.11190099327,0.2233748883412269,0.5942569877002152,3.113829333190573,1976.8580118733544,3.6789809347069222,1.9180669786811209,1.85272540944082,13.7581199493393,0.0577923315696488,3925.472657332287,0.7908100641355524,1976.8580118733544,106.59999999999997,I9094,0.408815938020721
17771.0,1.0,3.0248431967155045,0.2074402537799834,3.500063969545294,121680.83532660195,0.5591416374450049,0.6916110946061811,6.952989705998901,2349.367623306045,21.26216078040928,4.611091061821408,4.310766281295495,24.27736007304228,0.1448060599630121,11587.877625323055,0.603119035464594,2349.367623306045,54.39999999999998,I9094,0.625376366025593
13229.0,1.0,1.757212667071829,0.2426824066327496,6.6998967869600605,66069.45705363188,0.3382410126327747,0.535920249672114,5.810583627845002,2417.813870151333,10.186765846534565,3.1916713249541475,2.756914333125808,10.600871064022463,0.0732500909336473,8933.793647410814,0.8363750681423796,2417.813870151333,87.59999999999997,I9094,0.43708063115244433
