Follower_ID,Run_Index,T,a,b,v0,so,delta,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference,Duration,source
19.0,8.0,2.0132838574102787,1.5369192211496796,0.1069379678794201,33.8707054881056,4.904558121767439,4.100565325244095,24290.396151454148,145.64916685393544,12.068519662905448,7.672266630276106,inf,0.012053288131684,461125.2622595596,0.9957590849726936,24290.396151454148,316.5,I294l1
1008.0,8.0,1.6088007601198884,2.6317494277959965,0.0022133101183637,28.21769768055353,5.945078026210988,4.062238218584525,9343.566964649292,46.446608920397054,6.815174900205941,5.825166436813774,inf,0.0171727265317173,74500.36070831688,0.994722636388135,9343.566964649292,160.3,I294l1
972.0,8.0,2.881688558781237,0.4883185849036054,2.089149782254025,12.957414769971145,3.105345056327548,3.709481044284389,13472.507708365494,168.00627687590702,12.96172353029901,10.812606507516447,6.09398792729946,0.0331653508247156,209335.8209873801,0.9690195378743884,13472.507708365494,124.5,I294l1
45.0,9.0,0.432944083375387,0.5487679702975353,1.7332482769787374,23.31892813848916,1.5546908923057527,3.876070873483019,795.471770375108,12.096446978053573,3.477994677691956,2.0189638842007818,1.0100481558479055,0.07800274068954,4766.000109353107,0.7871460476314115,795.471770375108,39.3,I294l1
2442.0,8.0,1.747910407990786,1.6366730574838635,0.6288984137787452,18.75138274938237,5.185139822404354,4.047119389757642,2350.263237388508,3.938873641292632,1.984659578187814,1.7055611301803395,inf,0.0075343737803239,5427.767877701246,0.9983883919328088,2350.263237388508,137.7,I294l1
2442.0,8.0,1.747910407990786,1.6366730574838635,0.6288984137787452,18.75138274938237,5.185139822404354,4.047119389757642,2350.263237388508,3.938873641292632,1.984659578187814,1.7055611301803395,inf,0.0075343737803239,5427.767877701246,0.9983883919328088,2350.263237388508,137.7,I294l1
613.0,20.0,0.5568042829932969,2.714483645764625,3.268548368212512,33.87827552413766,3.1852822133822127,4.672115012523429,1869.173840399524,9.460482585884924,3.0757897499479587,2.8889858429668065,0.600634277592908,0.0190261324500683,6120.932233067546,0.9797944152714004,1869.173840399524,64.60000000000001,I294l1
61.0,8.0,2.0659738917285484,0.4333612976768269,1.081172475415354,23.275679709212543,4.509585208626886,3.312593077638283,3658.019902310939,6.986352670164452,2.643170949856337,2.378426464441443,inf,0.0103097129387867,10745.010406712929,0.9944032431151678,3658.019902310939,153.7,I294l1
38.0,11.0,1.7593517126483695,1.386876320489825,0.8197324458067764,34.358737476047615,4.107163116245055,4.326797576062285,3209.564535320006,14.128067324096795,3.7587321431696616,2.9554001246040573,1.5900684529615767,0.0171427766977524,15343.08111396912,0.9864172892356088,3209.564535320006,108.5,I294l1
540.0,8.0,2.96349676855445,1.224651412078668,0.9124121334138984,16.544802124578638,5.605541782389854,4.548850215058304,6578.516504718937,25.06739718105871,5.006735181838431,4.36241147527781,inf,0.011759004888666,37801.63494903653,0.9946185293516886,6578.516504718937,150.70000000000002,I294l1
10.0,21.0,0.8549225739755655,0.4114274633650326,0.4070571399271916,34.304736918461074,1.9514763712032888,4.564338873970723,1477.1365439856943,5.319637891699131,2.306434020668948,2.191597246269576,0.8070447886416986,0.0160717663962938,3585.435939005214,0.9863231754417182,1477.1365439856943,67.3,I294l1
171.0,9.0,1.7772913758769835,0.3281089069907478,2.1388298474227905,33.61554436424756,1.8177127499955024,4.064072821422188,7399.634981090568,64.33767460809818,8.02107689827857,6.28152375304802,0.8837805214721057,0.0294409111722763,75789.78068833967,0.9522034850767206,7399.634981090568,117.7,I294l1
2442.0,8.0,1.747910407990786,1.6366730574838635,0.6288984137787452,18.75138274938237,5.185139822404354,4.047119389757642,2350.263237388508,3.938873641292632,1.984659578187814,1.7055611301803395,inf,0.0075343737803239,5427.767877701246,0.9983883919328088,2350.263237388508,137.7,I294l1
540.0,8.0,2.96349676855445,1.224651412078668,0.9124121334138984,16.544802124578638,5.605541782389854,4.548850215058304,6578.516504718937,25.06739718105871,5.006735181838431,4.36241147527781,inf,0.011759004888666,37801.63494903653,0.9946185293516886,6578.516504718937,150.70000000000002,I294l1
5.0,7.0,0.4384655508438422,3.4321271708565857,2.515299394665378,29.46205863667712,2.222171232465121,4.747108558741523,2967.948407415417,39.58551543812082,6.291702109772904,5.830939896690406,0.963393556195106,0.0549511056876644,20149.0273580035,0.852399386595957,2967.948407415417,50.8,I294l1
19.0,8.0,2.0132838574102787,1.5369192211496796,0.1069379678794201,33.8707054881056,4.904558121767439,4.100565325244095,24290.396151454148,145.64916685393544,12.068519662905448,7.672266630276106,inf,0.012053288131684,461125.2622595596,0.9957590849726936,24290.396151454148,316.5,I294l1
88.0,18.0,0.3549097871120777,2.918552133585697,3.2138394742027394,34.89404649432115,1.1391963693139946,4.216458583101916,11855.664008657424,113.36108525153598,10.647116288062978,9.822422542383949,1.4274542226071112,0.0146677186225026,136826.82989860393,0.995708757846252,11855.664008657424,120.6,I294l1
1062.0,8.0,1.4060526920949905,0.8755960453350251,1.8827918836497144,33.81116899861578,5.220845763211096,4.619193899066159,8062.337212376594,35.38779168322505,5.948763878590665,5.029530388257389,2.097018970157561,0.0093808086883713,56726.63006820976,0.998464626383407,8062.337212376594,160.2,I294l1
6031.0,8.0,1.2455420755500752,2.091126992489329,0.6815490188091693,34.32006377530932,5.2182141742097015,4.4999183609567535,2676.975754259379,19.280678860119917,4.390976982417457,4.137520485717741,0.8364727683471034,0.0165405922864839,12474.599222497583,0.9915186570410816,2676.975754259379,64.60000000000002,I294l1
540.0,8.0,2.96349676855445,1.224651412078668,0.9124121334138984,16.544802124578638,5.605541782389854,4.548850215058304,6578.516504718937,25.06739718105871,5.006735181838431,4.36241147527781,inf,0.011759004888666,37801.63494903653,0.9946185293516886,6578.516504718937,150.70000000000002,I294l1
95.0,8.0,2.163031070058123,1.0052274659261256,0.2788525698306758,33.82249778431291,5.634365111388755,4.039668733479947,12340.948110526951,34.230124053936514,5.850651592253338,4.577503008355695,inf,0.0102327119519954,92284.41444941284,0.99631183209523,12340.948110526951,269.5,I294l1
2019.0,8.0,2.1548286159173773,0.4929445097830246,1.3314429401531829,33.090632395770214,5.230195258854615,4.387439264018124,3961.525599137174,37.73862485963081,6.143177098182243,4.772922408599006,3.184002137029798,0.0272153863234694,31323.05863349357,0.975793050693698,3961.525599137174,82.89999999999998,I294l1
1956.0,8.0,3.1449655552964395,0.4133653024691295,1.974667652113744,4.322596599030778,5.486079430809212,3.911711553620719,7222.989218517224,133.43531533561637,11.55142048994912,10.422783865104218,inf,0.1212956095108967,92470.67352758216,0.8071340379742528,7222.989218517224,69.19999999999999,I294l1
61.0,8.0,2.0659738917285484,0.4333612976768269,1.081172475415354,23.275679709212543,4.509585208626886,3.312593077638283,3658.019902310939,6.986352670164452,2.643170949856337,2.378426464441443,inf,0.0103097129387867,10745.010406712929,0.9944032431151678,3658.019902310939,153.7,I294l1
10.0,21.0,0.8549225739755655,0.4114274633650326,0.4070571399271916,34.304736918461074,1.9514763712032888,4.564338873970723,1477.1365439856943,5.319637891699131,2.306434020668948,2.191597246269576,0.8070447886416986,0.0160717663962938,3585.435939005214,0.9863231754417182,1477.1365439856943,67.3,I294l1
115.0,30.0,0.744837776845375,2.6446602576069296,1.808135731318445,34.14799584270608,1.5401909868683197,4.342029173272649,107.37546795043389,0.9614336434364698,0.9805272272795232,0.9942172958373507,0.7150979992345126,0.0278718741518493,103.83483349113874,0.9746668207917808,107.37546795043389,10.700000000000005,I294l2
174.0,30.0,0.7787055504267955,2.930797984735564,2.119947477781046,33.99263238874535,2.8179688115048185,4.565775430961057,620.9504631826168,11.780769699709309,3.4323125877037057,2.3344002375286346,0.6364848699842129,0.0532030987287909,3133.684740122676,0.9302064173538956,620.9504631826168,26.6,I294l2
440.0,28.0,0.2724865854780584,1.8785941025020487,2.6037851104806142,33.59776951570754,1.85376985790677,3.790405790513824,475.3126656469556,3.697074803391845,1.922777887170498,1.8639712378311983,0.7088602823713092,0.0332394678175815,942.7540748649204,0.9596745851504246,475.3126656469556,25.4,I294l2
253.0,42.0,0.4750228843009068,0.3504198383822784,3.3120817731296075,34.6169800758097,3.291337056763353,3.374255904824135,353.61789303805017,2.0309852350502844,1.425126392657958,1.2193720449587937,0.3392888066334911,0.0132511270216501,588.9857181645825,0.9934553401424212,353.61789303805017,28.9,I294l2
206.0,35.0,0.2634865392633548,2.017038885618078,2.3969925659621665,35.07082512913231,1.5299015397584077,4.075361207322505,176.81344287887524,0.6181363894359773,0.7862165029023349,0.7044360274058775,0.216295428314546,0.0244942382749563,155.1522337484303,0.9760305807049612,176.81344287887524,25.0,I294l2
158.0,23.0,-0.1586590972851567,0.5805856185388839,3.071878907545367,34.488001974930974,2.519862505115154,4.0709663055407805,91.83761284165767,0.5619394481809097,0.7496262056391236,0.7347009027332614,0.1889688209823058,0.0474829006059621,70.24243102261372,0.9042576214373652,91.83761284165767,12.4,I294l2
