id,best_fitness,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Error,Wc_pp,Wc_pb,Wc_pbar,Wc_bp,Wc_bb,Wc_bbar,eta_ped,xi_ped,tau_ped,v_pref_ped,eta_bike,xi_bike,tau_bike,v_pref_bike,type_most_common
13363,0.9877766285733525,0.012374631139331385,0.11124131938866684,0.042304755,0.083107728,0.003845264,4.269247743069328,0.9999275314011371,0.9877766285733525,185.2802031957264,250.2640021229766,106.72508650917246,2116.265476529305,2083.6840496045697,1114.535519295991,3.768132702169015,3.9291860963724674,1.035940184416531,1.358,2.201659532839423,3.050277132713546,0.7259853099538838,3.073,0
13364,0.9856021880318823,0.014608137180446226,0.1208641269378397,0.047270654,0.093535478,0.004251447,4.747644583645023,0.9999149140225494,0.9856021880318823,183.04851372987207,194.9034634926554,47.437216032308655,1791.1412823939734,2145.5297287614744,1388.2097125014338,3.657535188615165,1.1559454058791028,0.7014875575960484,1.358,4.158120488341385,3.240415357254953,0.4611014502878582,3.073,0
13369,0.9863990676381015,0.013788468387815314,0.1174243091860255,0.049398311254591445,0.099290897,0.004076226,3.502270971,0.9999196224366523,0.9863990676381015,177.40028580189468,294.9397128817877,29.772490570531982,2092.011276100595,2172.3400985798958,1444.835989816901,1.867212911630236,3.0347575246500047,0.47056102,1.358,3.3015826514737006,3.740488142028317,0.6339828817682036,3.073,0
13372,0.9872064938024805,0.012959301,0.1138389261035606,0.048392397,0.098475001,0.003976598,2.6825753269572696,0.9999135012566064,0.9872064938024805,204.50081753575535,227.51098076797328,118.84372860359184,2150.2039919076005,1654.4775543547967,1373.126999211769,1.884412816,4.859953567443235,0.7376586516055654,1.358,3.566253555993875,3.8967411323526746,0.571133311,3.073,0
13386,0.9954772194632305,0.004543329,0.067404221,0.035603587,0.077454664,0.002772461,0.40435628249688726,0.9999553023484647,0.9954772194632305,199.1499699847785,257.4819768235711,94.76193218019435,1576.946476071368,2004.227307541529,1587.4827106621321,2.726216200833826,2.904434092,0.48846043387279314,1.358,2.711620684415468,5.2978794099687985,0.5072034752884615,3.073,0
13389,0.9966881988027543,0.003322806,0.057643783,0.023920709,0.044607919,0.002495907,0.740985664,0.9999546400326899,0.9966881988027543,199.67614527557242,314.66664837706526,47.74964308,1923.2845280634292,1822.5474545894006,1115.2219261339367,4.850734470955534,3.2690621073559516,0.5862599133152637,1.358,4.427767726840719,2.700260360282378,0.9198461432793241,3.073,0
13392,0.9972667968990179,0.002740694,0.052351637741824796,0.020721178602145455,0.03917606,0.002280547,0.4768807515197182,0.9999587495892279,0.9972667968990179,186.5300500344644,236.7602568487965,61.050416602928294,2099.3251340256525,1592.1621389637526,1590.8675214520715,2.5943731727556463,4.652897028831613,1.285895447472407,1.358,3.101654457,2.1669354316094664,0.8387770478714935,3.073,0
13393,0.9966716812407862,0.003339433,0.057787831,0.027279481257640657,0.024942204986512197,0.011742645552180042,0.5743825548169441,0.9994137759415083,0.9966716812407862,202.3137314223508,296.46038380517456,63.22562185437871,2232.4352517552643,1688.3240506088682,1506.3479809948105,2.486464364271794,4.081916962802273,0.4820603874236866,1.358,3.9387304828784577,4.858092421700695,0.42469338610791174,3.073,0
13394,0.9861646288458971,0.014029474135869635,0.11844608113344078,0.053405236488565454,0.10295979224433048,0.004052005,15.670922609766382,0.9999177338316884,0.9861646288458971,200.76881442330733,181.22422794461048,43.035389672448446,2111.682225827036,1822.5828549564778,1269.1527337225411,4.461360865603182,4.843217208401899,0.7894909906054164,1.358,4.388980036002534,4.404997129943403,0.35129468608395265,3.073,0
13388,0.9884551095571532,0.011679731665324811,0.10807280724273248,0.046200755,0.089263282,0.003689766,15.639160699869922,0.999935778,0.9884551095571532,195.82767021153165,210.04161970921461,67.23494286386645,1533.640889080052,1698.8517574037926,1593.0771812952603,1.0945558300754157,1.9825156413770069,0.9483744846989148,1.358,3.363723035128563,2.089655220434843,0.42576830762355355,3.073,0
